station_name_ja,station_name_ko,wikidata_id,match_status,source
白木山,시라키야마역,Q3611230,unique_korean_label,Wikidata CC0
白老,시라오이역,Q3701542,unique_korean_label,Wikidata CC0
迫川,하자카와역,Q5687538,unique_korean_label,Wikidata CC0
函館,하코다테역,Q1151274,unique_korean_label,Wikidata CC0
函南,간나미역,Q852321,unique_korean_label,Wikidata CC0
箱根ケ崎,하코네가사키역,Q844354,unique_korean_label,Wikidata CC0
箱根湯本,하코네유모토역,Q2593075,unique_korean_label,Wikidata CC0
箱根板橋,하코네이타바시역,Q8281276,unique_korean_label,Wikidata CC0
箱崎,하코자키역,Q5359763,unique_korean_label,Wikidata CC0
箱崎宮前,하코자키미야마에역,Q4357205,unique_korean_label,Wikidata CC0
箱崎九大前,하코자키큐다이마에역,Q4357189,unique_korean_label,Wikidata CC0
箱作,하코쓰쿠리역,Q5640602,unique_korean_label,Wikidata CC0
箱石,하코이시역,Q5640585,unique_korean_label,Wikidata CC0
箸蔵,하시쿠라역,Q900476,unique_korean_label,Wikidata CC0
箸尾,하시오역,Q5679039,unique_korean_label,Wikidata CC0
箸別,하시베쓰역,Q5678956,unique_korean_label,Wikidata CC0
幡ヶ谷,하타가야역,Q4496513,unique_korean_label,Wikidata CC0
幡屋,하타야역,Q5680995,unique_korean_label,Wikidata CC0
幡生,하타부역,Q861522,unique_korean_label,Wikidata CC0
畑田,하타다역,Q11578492,unique_korean_label,Wikidata CC0
畠田,하타케다역,Q3655902,unique_korean_label,Wikidata CC0
八雲,야쿠모역,Q848309,unique_korean_label,Wikidata CC0
八王子,하치오지역,Q800868,unique_korean_label,Wikidata CC0
八王子みなみ野,하치오지미나미노역,Q844693,unique_korean_label,Wikidata CC0
八乙女,야오토메역,Q8049075,unique_korean_label,Wikidata CC0
八家,야카역,Q8047028,unique_korean_label,Wikidata CC0
八街,야치마타역,Q5364855,unique_korean_label,Wikidata CC0
八橋,야바세역,Q899958,unique_korean_label,Wikidata CC0
八栗,야쿠리역,Q11391463,unique_korean_label,Wikidata CC0
八栗口,야쿠리구치역,Q8047243,unique_korean_label,Wikidata CC0
八栗新道,야쿠리신미치역,Q11391461,unique_korean_label,Wikidata CC0
八景島,핫케이지마역,Q5640543,unique_korean_label,Wikidata CC0
八軒,하치켄역,Q128199,unique_korean_label,Wikidata CC0
八戸,하치노헤역,Q800866,unique_korean_label,Wikidata CC0
八戸ノ里,야에노사토역,Q8046634,unique_korean_label,Wikidata CC0
八広,야히로역,Q8015247,unique_korean_label,Wikidata CC0
八坂,야사카역,Q8049639,unique_korean_label,Wikidata CC0
八事,야고토역,Q855210,unique_korean_label,Wikidata CC0
八事日赤,야고토닛세키역,Q903651,unique_korean_label,Wikidata CC0
八次,야쓰기역,Q3661764,unique_korean_label,Wikidata CC0
八鹿,요카역,Q870988,unique_korean_label,Wikidata CC0
八十場,야소바역,Q5115394,unique_korean_label,Wikidata CC0
八色,야이로역,Q3660518,unique_korean_label,Wikidata CC0
八森,하치모리역,Q11391474,unique_korean_label,Wikidata CC0
八瀬比叡山口,야세히에이잔구치역,Q8189585,unique_korean_label,Wikidata CC0
八積,야쓰미역,Q564445,unique_korean_label,Wikidata CC0
八千代台,야치요다이역,Q4373709,unique_korean_label,Wikidata CC0
八千代中央,야치요추오역,Q5366268,unique_korean_label,Wikidata CC0
八千代緑が丘,야치요미도리가오카역,Q5367282,unique_korean_label,Wikidata CC0
八千穂,야치호역,Q8046421,unique_korean_label,Wikidata CC0
八川,야카와역,Q8047057,unique_korean_label,Wikidata CC0
八草,야쿠사역,Q8047246,unique_korean_label,Wikidata CC0
八多喜,하타키역,Q898952,unique_korean_label,Wikidata CC0
八代,야쓰시로역,Q846609,unique_korean_label,Wikidata CC0
八柱,야바시라역,Q5367230,unique_korean_label,Wikidata CC0
八丁畷,핫초나와테역,Q5366338,unique_korean_label,Wikidata CC0
八丁堀,핫초보리역,Q1073008,unique_korean_label,Wikidata CC0
八丁牟田,핫초무타역,Q11390457,unique_korean_label,Wikidata CC0
八潮,야시오역,Q8017379,unique_korean_label,Wikidata CC0
八田,핫타역,Q863200,unique_korean_label,Wikidata CC0
八日市場,요카이치바역,Q5363766,unique_korean_label,Wikidata CC0
八幡山,하치만야마역,Q4496530,unique_korean_label,Wikidata CC0
八幡宿,야와타주쿠역,Q573497,unique_korean_label,Wikidata CC0
八幡新田,야와타신덴역,Q8050456,unique_korean_label,Wikidata CC0
八幡浜,야와타하마역,Q899549,unique_korean_label,Wikidata CC0
八幡平,하치만타이역,Q5637061,unique_korean_label,Wikidata CC0
八尾,야오역,Q856485,unique_korean_label,Wikidata CC0
八尾南,야오미나미역,Q151767,unique_korean_label,Wikidata CC0
八浜,하치하마역,Q775058,unique_korean_label,Wikidata CC0
八本松,하치혼마쓰역,Q5358976,unique_korean_label,Wikidata CC0
八木,야기역,Q1043724,unique_korean_label,Wikidata CC0
八木原,야기하라역,Q1706435,unique_korean_label,Wikidata CC0
八木崎,야기사키역,Q11391340,unique_korean_label,Wikidata CC0
八木山動物公園,야기야마도부쓰코엔역,Q11400042,unique_korean_label,Wikidata CC0
八木西口,야기니시구치역,Q8046713,unique_korean_label,Wikidata CC0
八郎潟,하치로가타역,Q5637087,unique_korean_label,Wikidata CC0
鉢形,하치가타역,Q5637046,unique_korean_label,Wikidata CC0
発寒,핫사무역,Q1044922,unique_korean_label,Wikidata CC0
発寒中央,핫사무추오역,Q1044918,unique_korean_label,Wikidata CC0
発寒南,핫사무미나미역,Q3563886,unique_korean_label,Wikidata CC0
抜海,밧카이역,Q4849467,unique_korean_label,Wikidata CC0
鳩ヶ谷,하토가야역,Q3701478,unique_korean_label,Wikidata CC0
鳩ノ巣,하토노스역,Q8013671,unique_korean_label,Wikidata CC0
隼人,하야토역,Q5357506,unique_korean_label,Wikidata CC0
伴,도모역,Q7820074,unique_korean_label,Wikidata CC0
伴中央,도모추오역,Q7820068,unique_korean_label,Wikidata CC0
半家,하게역,Q5638579,unique_korean_label,Wikidata CC0
半蔵門,한조몬역,Q80551,unique_korean_label,Wikidata CC0
半田,한다역,Q5647224,unique_korean_label,Wikidata CC0
半田口,한다구치역,Q5647228,unique_korean_label,Wikidata CC0
反町,단마치역,Q7681523,unique_korean_label,Wikidata CC0
板荷,이타가역,Q6092365,unique_korean_label,Wikidata CC0
板橋区役所前,이타바시쿠야쿠쇼마에역,Q1039760,unique_korean_label,Wikidata CC0
板橋本町,이타바시혼초역,Q1073933,unique_korean_label,Wikidata CC0
板持,이타모치역,Q6093959,unique_korean_label,Wikidata CC0
板宿,이타야도역,Q5358392,unique_korean_label,Wikidata CC0
板倉東洋大前,이타쿠라토요다이가쿠마에 역,Q6092530,unique_korean_label,Wikidata CC0
板谷,이타야역,Q6094180,unique_korean_label,Wikidata CC0
板東,반도역,Q4854805,unique_korean_label,Wikidata CC0
板野,이타노역,Q8190673,unique_korean_label,Wikidata CC0
板柳,이타야나기역,Q6094184,unique_korean_label,Wikidata CC0
繁藤,시게토역,Q901424,unique_korean_label,Wikidata CC0
飯井,이이역,Q11666111,unique_korean_label,Wikidata CC0
飯浦,이노우라역,Q11666447,unique_korean_label,Wikidata CC0
飯岡,이오카역,Q5364920,unique_korean_label,Wikidata CC0
飯詰,이즈메역,Q5995055,unique_korean_label,Wikidata CC0
飯山,이야마역,Q5995045,unique_korean_label,Wikidata CC0
飯山満,하사마역,Q5366376,unique_korean_label,Wikidata CC0
飯森,이모리역,Q11666418,unique_korean_label,Wikidata CC0
飯倉,이구라역,Q5363230,unique_korean_label,Wikidata CC0
飯塚,이즈카역,Q11666247,unique_korean_label,Wikidata CC0
飯田,이다역,Q985322,unique_korean_label,Wikidata CC0
飯田岡,이다오카역,Q5994936,unique_korean_label,Wikidata CC0
飯田橋,이다바시역,Q800953,unique_korean_label,Wikidata CC0
飯島,이지마역,Q989168,unique_korean_label,Wikidata CC0
飯能,한노역,Q5649307,unique_korean_label,Wikidata CC0
晩生内,오소키나이역,Q7107305,unique_korean_label,Wikidata CC0
番田,반다역,Q4854306,unique_korean_label,Wikidata CC0
磐城,이와키역,Q6100410,unique_korean_label,Wikidata CC0
磐城守山,이와키모리야마역,Q11587868,unique_korean_label,Wikidata CC0
磐城常葉,이와키토키와역,Q6100380,unique_korean_label,Wikidata CC0
磐城石井,이와키이시이역,Q6100359,unique_korean_label,Wikidata CC0
磐城石川,이와키이시카와역,Q11587873,unique_korean_label,Wikidata CC0
磐城浅川,이와키아사카와역,Q6100351,unique_korean_label,Wikidata CC0
磐城太田,이와키오타역,Q6100384,unique_korean_label,Wikidata CC0
磐城棚倉,이와키타나쿠라역,Q11587870,unique_korean_label,Wikidata CC0
磐城塙,이와키하나와역,Q11587867,unique_korean_label,Wikidata CC0
磐梯町,반다이마치역,Q4854335,unique_korean_label,Wikidata CC0
磐梯熱海,반다이아타미역,Q4854327,unique_korean_label,Wikidata CC0
磐田,이와타역,Q862970,unique_korean_label,Wikidata CC0
彼杵,소노기역,Q7562156,unique_korean_label,Wikidata CC0
比叡山坂本,히에이잔사카모토역,Q5367380,unique_korean_label,Wikidata CC0
比延,히에역,Q3095773,unique_korean_label,Wikidata CC0
比地大,히지다이역,Q5358649,unique_korean_label,Wikidata CC0
比津,히쓰역,Q4504158,unique_korean_label,Wikidata CC0
比婆山,히바야마역,Q5750609,unique_korean_label,Wikidata CC0
比布,핏푸역,Q872859,unique_korean_label,Wikidata CC0
比羅夫,히라후역,Q848238,unique_korean_label,Wikidata CC0
比良,히라역,Q5365241,unique_korean_label,Wikidata CC0
緋牛内,히우시나이역,Q8191108,unique_korean_label,Wikidata CC0
肥後伊倉,히고이쿠라역,Q872831,unique_korean_label,Wikidata CC0
肥後橋,히고바시역,Q126343,unique_korean_label,Wikidata CC0
肥後大津,히고오즈역,Q5760148,unique_korean_label,Wikidata CC0
肥後長浜,히고나가하마역,Q5760158,unique_korean_label,Wikidata CC0
肥前旭,히젠아사히역,Q5359363,unique_korean_label,Wikidata CC0
肥前久保,히젠쿠보역,Q5873031,unique_korean_label,Wikidata CC0
肥前古賀,히젠코가역,Q5356000,unique_korean_label,Wikidata CC0
肥前鹿島,히젠카시마역,Q5357103,unique_korean_label,Wikidata CC0
肥前七浦,히젠나나우라역,Q5357178,unique_korean_label,Wikidata CC0
肥前大浦,히젠오우라역,Q5356956,unique_korean_label,Wikidata CC0
肥前長田,히젠나가타역,Q5355503,unique_korean_label,Wikidata CC0
肥前長野,히젠나가노역,Q5873029,unique_korean_label,Wikidata CC0
肥前白石,히젠시로이시역,Q8011203,unique_korean_label,Wikidata CC0
肥前飯田,히젠이다역,Q8010990,unique_korean_label,Wikidata CC0
肥前浜,히젠하마역,Q5357093,unique_korean_label,Wikidata CC0
肥前竜王,히젠류오역,Q375617,unique_korean_label,Wikidata CC0
肥前麓,히젠후모토역,Q5359166,unique_korean_label,Wikidata CC0
飛騨細江,히다호소에역,Q876999,unique_korean_label,Wikidata CC0
飛鳥,아스카역,Q4811860,unique_korean_label,Wikidata CC0
飛田給,도비타큐역,Q4459114,unique_korean_label,Wikidata CC0
樋口,히구치역,Q11542163,unique_korean_label,Wikidata CC0
備後安田,빈고야스다역,Q4914295,unique_korean_label,Wikidata CC0
備後三川,빈고미카와역,Q4914290,unique_korean_label,Wikidata CC0
備後三日市,빈고밋카이치역,Q4914291,unique_korean_label,Wikidata CC0
備後庄原,빈고쇼바라역,Q3611166,unique_korean_label,Wikidata CC0
備後西城,빈고사이조역,Q3611018,unique_korean_label,Wikidata CC0
備後赤坂,빈고아카사카역,Q3661923,unique_korean_label,Wikidata CC0
備後八幡,빈고야와타역,Q3610929,unique_korean_label,Wikidata CC0
備後本庄,빈고혼조역,Q4914288,unique_korean_label,Wikidata CC0
備後矢野,빈고야노역,Q4914293,unique_korean_label,Wikidata CC0
備後落合,빈고오치아이역,Q4914292,unique_korean_label,Wikidata CC0
備前一宮,비젠이치노미야역,Q4919389,unique_korean_label,Wikidata CC0
備前原,비젠하라역,Q4919388,unique_korean_label,Wikidata CC0
備前三門,비젠미카도역,Q4919393,unique_korean_label,Wikidata CC0
備前西市,비젠니시이치역,Q11387344,unique_korean_label,Wikidata CC0
備前田井,비젠타이역,Q4919398,unique_korean_label,Wikidata CC0
備前福河,비젠후쿠카와역,Q11387340,unique_korean_label,Wikidata CC0
備前片岡,비젠카타오카역,Q4919392,unique_korean_label,Wikidata CC0
備前片上,비젠카타카미역,Q3661660,unique_korean_label,Wikidata CC0
備中広瀬,빗추히로세역,Q3661679,unique_korean_label,Wikidata CC0
備中高松,빗추타카마쓰역,Q4918797,unique_korean_label,Wikidata CC0
備中高梁,빗추타카하시역,Q4918796,unique_korean_label,Wikidata CC0
備中神代,빗추코지로역,Q3610943,unique_korean_label,Wikidata CC0
備中川面,빗추카와모역,Q3661752,unique_korean_label,Wikidata CC0
備中箕島,빗추미시마역,Q4918794,unique_korean_label,Wikidata CC0
尾久,오쿠역,Q845113,unique_korean_label,Wikidata CC0
尾崎,오자키역,Q7116438,unique_korean_label,Wikidata CC0
尾山台,오야마다이역,Q7116237,unique_korean_label,Wikidata CC0
尾上の松,오노에노마쓰역,Q7094452,unique_korean_label,Wikidata CC0
尾張旭,오와리아사히역,Q7114290,unique_korean_label,Wikidata CC0
尾張一宮,오와리이치노미야역,Q871495,unique_korean_label,Wikidata CC0
尾張横須賀,오와리요코스카역,Q7114286,unique_korean_label,Wikidata CC0
尾張森岡,오와리모리오카역,Q7114285,unique_korean_label,Wikidata CC0
尾張瀬戸,오와리세토역,Q7114294,unique_korean_label,Wikidata CC0
尾登,오노보리역,Q7094439,unique_korean_label,Wikidata CC0
尾頭橋,오토바시역,Q871489,unique_korean_label,Wikidata CC0
尾道,오노미치역,Q861547,unique_korean_label,Wikidata CC0
尾白内,오시로나이역,Q898613,unique_korean_label,Wikidata CC0
尾幌,오보로역,Q900623,unique_korean_label,Wikidata CC0
尾鷲,오와세역,Q5357761,unique_korean_label,Wikidata CC0
枇杷島,비와지마역,Q870976,unique_korean_label,Wikidata CC0
毘沙門台,비샤몬다이역,Q4917323,unique_korean_label,Wikidata CC0
美々津,미미쓰역,Q5358050,unique_korean_label,Wikidata CC0
美唄,비바이역,Q872917,unique_korean_label,Wikidata CC0
美栄橋,미에바시역,Q7484299,unique_korean_label,Wikidata CC0
美瑛,비에이역,Q867979,unique_korean_label,Wikidata CC0
美園,미소노역,Q6875894,unique_korean_label,Wikidata CC0
美加の台,미카노다이역,Q6845717,unique_korean_label,Wikidata CC0
美旗,미하타역,Q11609096,unique_korean_label,Wikidata CC0
美江寺,미에지역,Q6843706,unique_korean_label,Wikidata CC0
美合,미아이역,Q11608813,unique_korean_label,Wikidata CC0
美咲が丘,미사키가오카역,Q6875093,unique_korean_label,Wikidata CC0
美作加茂,미마사카카모역,Q6862012,unique_korean_label,Wikidata CC0
美作河井,미마사카카와이역,Q3610987,unique_korean_label,Wikidata CC0
美作江見,미마사카에미역,Q6862009,unique_korean_label,Wikidata CC0
美作千代,미마사카센다이역,Q3661695,unique_korean_label,Wikidata CC0
美作大崎,미마사카오사키역,Q3661912,unique_korean_label,Wikidata CC0
美作滝尾,미마사카타키오역,Q6862014,unique_korean_label,Wikidata CC0
美作追分,미마사카오이와케역,Q3611157,unique_korean_label,Wikidata CC0
美作土居,미마사카도이역,Q6862011,unique_korean_label,Wikidata CC0
美作落合,미마사카오치아이역,Q3611001,unique_korean_label,Wikidata CC0
美山,미야마역,Q6884307,unique_korean_label,Wikidata CC0
美章園,비쇼엔역,Q2728956,unique_korean_label,Wikidata CC0
美深,비후카역,Q4904819,unique_korean_label,Wikidata CC0
美川,미카와역,Q5359889,unique_korean_label,Wikidata CC0
美袋,미나기역,Q6862773,unique_korean_label,Wikidata CC0
美田園,미타조노역,Q6880783,unique_korean_label,Wikidata CC0
美祢,미네역,Q11609314,unique_korean_label,Wikidata CC0
美乃坂本,미노사카모토역,Q5359412,unique_korean_label,Wikidata CC0
美濃高田,미노타카다역,Q11609279,unique_korean_label,Wikidata CC0
美濃赤坂,미노아카사카역,Q841558,unique_korean_label,Wikidata CC0
美濃川合,미노카와이역,Q6868904,unique_korean_label,Wikidata CC0
美濃太田,미노오타역,Q872979,unique_korean_label,Wikidata CC0
美馬牛,비바우시역,Q4902965,unique_korean_label,Wikidata CC0
美浜,미하마역,Q6845246,unique_korean_label,Wikidata CC0
美浜緑苑,미하마료쿠엔역,Q6845244,unique_korean_label,Wikidata CC0
美幌,비호로역,Q4907123,unique_korean_label,Wikidata CC0
美夜古泉,미야코이즈미역,Q11608907,unique_korean_label,Wikidata CC0
美里,미사토역,Q6875171,unique_korean_label,Wikidata CC0
美留和,비루와역,Q4917148,unique_korean_label,Wikidata CC0
彦根,히코네역,Q1131151,unique_korean_label,Wikidata CC0
彦崎,히코사키역,Q5760674,unique_korean_label,Wikidata CC0
彦山,히코산역,Q5760676,unique_korean_label,Wikidata CC0
姫,히메역,Q5765215,unique_korean_label,Wikidata CC0
姫宮,히메미야역,Q8190066,unique_korean_label,Wikidata CC0
姫川,히메카와역,Q5765272,unique_korean_label,Wikidata CC0
姫島,히메지마역,Q3611326,unique_korean_label,Wikidata CC0
姫路,히메지역,Q119301,unique_korean_label,Wikidata CC0
百合が原,유리가하라역,Q2490240,unique_korean_label,Wikidata CC0
百合ヶ丘,유리가오카역,Q4534822,unique_korean_label,Wikidata CC0
百舌鳥,모즈역,Q856909,unique_korean_label,Wikidata CC0
百舌鳥八幡,모즈하치만역,Q8190825,unique_korean_label,Wikidata CC0
百草園,모구사엔역,Q4299262,unique_korean_label,Wikidata CC0
俵田,다와라다역,Q7689221,unique_korean_label,Wikidata CC0
標茶,시베차역,Q1059174,unique_korean_label,Wikidata CC0
氷見,히미역,Q5765332,unique_korean_label,Wikidata CC0
氷川台,히카와다이역,Q93680,unique_korean_label,Wikidata CC0
瓢箪山,효탄야마역,Q11574177,unique_korean_label,Wikidata CC0
表参道,오모테산도역,Q1326733,unique_korean_label,Wikidata CC0
表木山,효키야마역,Q5375751,unique_korean_label,Wikidata CC0
苗穂,나에보역,Q1055345,unique_korean_label,Wikidata CC0
品井沼,시나이누마역,Q899069,unique_korean_label,Wikidata CC0
品川,시나가와역,Q801442,unique_korean_label,Wikidata CC0
品川シーサイド,시나가와 시사이드역,Q849106,unique_korean_label,Wikidata CC0
浜の宮,하마노미야역,Q5644063,unique_korean_label,Wikidata CC0
浜河内,하마고치역,Q5643995,unique_korean_label,Wikidata CC0
浜吉田,하마요시다역,Q5644177,unique_korean_label,Wikidata CC0
浜金谷,하마카나야역,Q558560,unique_korean_label,Wikidata CC0
浜厚真,하마아쓰마역,Q5643908,unique_korean_label,Wikidata CC0
浜坂,하마사카역,Q872032,unique_korean_label,Wikidata CC0
浜崎,하마사키역,Q5644129,unique_korean_label,Wikidata CC0
浜寺公園,하마데라코엔역,Q5643976,unique_korean_label,Wikidata CC0
浜小清水,하마코시미즈역,Q8190017,unique_korean_label,Wikidata CC0
浜松,하마마쓰역,Q603640,unique_korean_label,Wikidata CC0
浜松町,하마마쓰초역,Q800873,unique_korean_label,Wikidata CC0
浜川崎,하마카와사키역,Q1581467,unique_korean_label,Wikidata CC0
浜村,하마무라역,Q899246,unique_korean_label,Wikidata CC0
浜中,하마나카역,Q900326,unique_korean_label,Wikidata CC0
浜田,하마다역,Q5643969,unique_korean_label,Wikidata CC0
浜田浦,하마타우라역,Q5643913,unique_korean_label,Wikidata CC0
浜田山,하마다야마역,Q27101,unique_korean_label,Wikidata CC0
浜野,하마노역,Q571740,unique_korean_label,Wikidata CC0
不動院前,후도인마에역,Q5507079,unique_korean_label,Wikidata CC0
不動前,후도마에역,Q852869,unique_korean_label,Wikidata CC0
不破一色,후와이시키역,Q5510941,unique_korean_label,Wikidata CC0
婦中鵜坂,후추우사카역,Q5506961,unique_korean_label,Wikidata CC0
富浦,도미우라역,Q556722,unique_korean_label,Wikidata CC0
富岡前,도미오카마에역,Q7818923,unique_korean_label,Wikidata CC0
富海,도노미역,Q5357700,unique_korean_label,Wikidata CC0
富吉,도미요시역,Q7818987,unique_korean_label,Wikidata CC0
富原,도미하라역,Q7818894,unique_korean_label,Wikidata CC0
富戸,후토역,Q11456974,unique_korean_label,Wikidata CC0
富合,도미아이역,Q5358342,unique_korean_label,Wikidata CC0
富根,도미네역,Q7818915,unique_korean_label,Wikidata CC0
富山,도야마역,Q1053070,unique_korean_label,Wikidata CC0
富士,후지역,Q871632,unique_korean_label,Wikidata CC0
富士フイルム前,후지 필름 마에역,Q5507389,unique_korean_label,Wikidata CC0
富士岡,후지오카역,Q5357596,unique_korean_label,Wikidata CC0
富士宮,후지노미야역,Q5356094,unique_korean_label,Wikidata CC0
富士急ハイランド,후지큐 하이랜드역,Q843037,unique_korean_label,Wikidata CC0
富士見,후지미역,Q5507439,unique_korean_label,Wikidata CC0
富士見ヶ丘,후지미가오카역,Q27285,unique_korean_label,Wikidata CC0
富士見台,후지미다이역,Q5507443,unique_korean_label,Wikidata CC0
富士見町,후지미초역,Q1094940,unique_korean_label,Wikidata CC0
富士根,후지네역,Q5356707,unique_korean_label,Wikidata CC0
富士山,후지산역,Q5507478,unique_korean_label,Wikidata CC0
富士松,후지마쓰역,Q5507435,unique_korean_label,Wikidata CC0
富士川,후지카와역,Q871702,unique_korean_label,Wikidata CC0
富水,도미즈역,Q7818992,unique_korean_label,Wikidata CC0
富沢,도미자와역,Q7818991,unique_korean_label,Wikidata CC0
富田浜,도미다하마역,Q5358789,unique_korean_label,Wikidata CC0
富田林,돈다바야시역,Q7820789,unique_korean_label,Wikidata CC0
富田林西口,돈다바야시니시구치역,Q8191092,unique_korean_label,Wikidata CC0
富木,도노키역,Q857450,unique_korean_label,Wikidata CC0
富野,도미노역,Q11457343,unique_korean_label,Wikidata CC0
富野荘,도노쇼역,Q7821630,unique_korean_label,Wikidata CC0
富雄,도미오역,Q7818922,unique_korean_label,Wikidata CC0
富良野,후라노역,Q898913,unique_korean_label,Wikidata CC0
布原,누노하라역,Q7069904,unique_korean_label,Wikidata CC0
布佐,후사역,Q5366552,unique_korean_label,Wikidata CC0
布師田,누노시다역,Q7069914,unique_korean_label,Wikidata CC0
布施,후세역,Q5509990,unique_korean_label,Wikidata CC0
布施屋,호시야역,Q2646872,unique_korean_label,Wikidata CC0
布袋,호테이역,Q5911122,unique_korean_label,Wikidata CC0
布田,후다역,Q4493273,unique_korean_label,Wikidata CC0
布忍,누노세역,Q7069909,unique_korean_label,Wikidata CC0
布部,누노베역,Q899034,unique_korean_label,Wikidata CC0
府屋,후야역,Q5510961,unique_korean_label,Wikidata CC0
府中競馬正門前,후추케이바세이몬마에역,Q4493753,unique_korean_label,Wikidata CC0
府中本町,후추혼마치역,Q800794,unique_korean_label,Wikidata CC0
扶桑,후소역,Q5510430,unique_korean_label,Wikidata CC0
敷戸,시키도역,Q7496590,unique_korean_label,Wikidata CC0
敷島,시키시마역,Q1705823,unique_korean_label,Wikidata CC0
敷浪,시키나미역,Q7496593,unique_korean_label,Wikidata CC0
浮間舟渡,우키마후나도역,Q844434,unique_korean_label,Wikidata CC0
浮孔,우키아나역,Q7878310,unique_korean_label,Wikidata CC0
撫牛子,나이조시역,Q6959563,unique_korean_label,Wikidata CC0
撫養,무야역,Q8191321,unique_korean_label,Wikidata CC0
武庫,무코역,Q6933568,unique_korean_label,Wikidata CC0
武庫川,무코가와역,Q6933572,unique_korean_label,Wikidata CC0
武庫川団地前,무코가와단치마에역,Q11545984,unique_korean_label,Wikidata CC0
武庫之荘,무코노소역,Q3970247,unique_korean_label,Wikidata CC0
武佐,무사역,Q369327,unique_korean_label,Wikidata CC0
武州荒木,부슈아라키역,Q5001622,unique_korean_label,Wikidata CC0
武州中川,부슈나카가와역,Q3701401,unique_korean_label,Wikidata CC0
武州長瀬,부슈나가세역,Q5001625,unique_korean_label,Wikidata CC0
武州唐沢,부슈카라사와역,Q5001626,unique_korean_label,Wikidata CC0
武州日野,부슈히노역,Q3701398,unique_korean_label,Wikidata CC0
武生,다케후역,Q2815926,unique_korean_label,Wikidata CC0
武川,다케카와역,Q7677997,unique_korean_label,Wikidata CC0
武蔵引田,무사시히키다역,Q6940130,unique_korean_label,Wikidata CC0
武蔵浦和,무사시우라와역,Q801208,unique_korean_label,Wikidata CC0
武蔵横手,무사시요코테역,Q8015462,unique_korean_label,Wikidata CC0
武蔵関,무사시세키역,Q843304,unique_korean_label,Wikidata CC0
武蔵境,무사시사카이역,Q137550,unique_korean_label,Wikidata CC0
武蔵五日市,무사시이쓰카이치역,Q6940131,unique_korean_label,Wikidata CC0
武蔵溝ノ口,무사시미조노쿠치역,Q5367854,unique_korean_label,Wikidata CC0
武蔵高萩,무사시타카하기역,Q1129108,unique_korean_label,Wikidata CC0
武蔵砂川,무사시스나가와역,Q8015376,unique_korean_label,Wikidata CC0
武蔵小金井,무사시코가네이역,Q801206,unique_korean_label,Wikidata CC0
武蔵小山,무사시코야마역,Q3097145,unique_korean_label,Wikidata CC0
武蔵小杉,무사시코스기역,Q801207,unique_korean_label,Wikidata CC0
武蔵新城,무사시신조역,Q5366887,unique_korean_label,Wikidata CC0
武蔵新田,무사시닛타역,Q6940140,unique_korean_label,Wikidata CC0
武蔵増戸,무사시마스코역,Q6940139,unique_korean_label,Wikidata CC0
武蔵大和,무사시야마토역,Q6940151,unique_korean_label,Wikidata CC0
武蔵中原,무사시나카하라역,Q5367238,unique_korean_label,Wikidata CC0
武蔵塚,무사시즈카역,Q6940187,unique_korean_label,Wikidata CC0
武蔵藤沢,무사시후지사와역,Q8015433,unique_korean_label,Wikidata CC0
武蔵白石,무사시시라이시역,Q1581531,unique_korean_label,Wikidata CC0
武蔵野台,무사시노다이역,Q4308321,unique_korean_label,Wikidata CC0
武蔵嵐山,무사시란잔역,Q6940142,unique_korean_label,Wikidata CC0
武田尾,다케다오역,Q856446,unique_korean_label,Wikidata CC0
武並,다케나미역,Q5359525,unique_korean_label,Wikidata CC0
武豊,다케토요역,Q7678176,unique_korean_label,Wikidata CC0
武雄温泉,다케오온센역,Q2105971,unique_korean_label,Wikidata CC0
武里,다케사토역,Q7678100,unique_korean_label,Wikidata CC0
舞岡,마이오카역,Q904116,unique_korean_label,Wikidata CC0
舞阪,마이사카역,Q871787,unique_korean_label,Wikidata CC0
舞子,마이코역,Q1042776,unique_korean_label,Wikidata CC0
舞子公園,마이코코엔역,Q6735647,unique_korean_label,Wikidata CC0
舞松原,마이마쓰바라역,Q11613635,unique_korean_label,Wikidata CC0
舞浜,마이하마역,Q801154,unique_korean_label,Wikidata CC0
舞木,모기역,Q6951115,unique_korean_label,Wikidata CC0
風合瀬,가소세역,Q6374623,unique_korean_label,Wikidata CC0
風祭,가자마쓰리역,Q6380859,unique_korean_label,Wikidata CC0
風早,가자하야역,Q6380770,unique_korean_label,Wikidata CC0
風連,후렌역,Q901097,unique_korean_label,Wikidata CC0
伏屋,후시야역,Q5510027,unique_korean_label,Wikidata CC0
伏見,후시미역,Q5510026,unique_korean_label,Wikidata CC0
伏見稲荷,후시미이나리역,Q2153247,unique_korean_label,Wikidata CC0
伏見桃山,후시미모모야마역,Q2093399,unique_korean_label,Wikidata CC0
伏木,후시키역,Q5510021,unique_korean_label,Wikidata CC0
服部,핫토리역,Q5682195,unique_korean_label,Wikidata CC0
服部川,핫토리가와역,Q5682208,unique_korean_label,Wikidata CC0
服部天神,핫토리텐진역,Q3969777,unique_korean_label,Wikidata CC0
福,후쿠역,Q2207010,unique_korean_label,Wikidata CC0
福浦,후쿠우라역,Q5507751,unique_korean_label,Wikidata CC0
福岡,후쿠오카역,Q5361592,unique_korean_label,Wikidata CC0
福岡空港,후쿠오카 공항역,Q843397,unique_korean_label,Wikidata CC0
